ticker,company_name,sector,industry,fin_currency,country,market_cap,acquirer_multiple,earning_yield_p,pe_ttm,ev,ev_calc,gross_margin_p,net_margin_p,roe_p,roa_p,roc_p,pb,operating_income,ebit,net_income,total_assets,cash,total_liabilities,shareholders_equity,preferred_stock_equity,minority_interest,total_capitalization,total_debt,working_capital
BGFV,Big 5 Sporting Goods Corporatio,Consumer Cyclical,Specialty Retail,USD,United States,129279752,83.6553732718894,0.011953804769358773,36.000004,395678368,399370752.0,0.33035,0.00377,0.013259999,0.0039500003,0.012198736687176762,0.49293968,4774000.0,4774000.0,3497000.0,674092000.0,17870000.0,418716000.0,255376000.0,0.0,0.0,255376000.0,287961000.0,135976000.0
BGH,Barings Global Short Duration H,Financial Services,Asset Management,,United States,274078336,,-0.13040606454869258,9.552448,,361984001.0,0.0,0.0,,,-0.08019829051539396,,-47204909.0,,-47204909.0,409349964.0,14594335.0,115048747.0,294301217.0,0.0,0.0,396801217.0,102500000.0,294301217.0
BGI,Birks Group Inc.,Consumer Cyclical,Luxury Goods,CAD,Canada,88035696,,,,241248048,200794688.57472,0.41092998,-0.04052,-5.89017,-0.008590001,,,-2849505.22752,-2849505.22752,-5561324.27808,147399787.08564,944347.58328,147851008.63296,-451221.54732,0.0,0.0,16145949.13188,113703340.158,-8367000.0
BGLC,BioNexus Gene Lab Corp,Basic Materials,Specialty Chemicals,USD,Malaysia,9151869,,,,3143730,3143750.0,0.13564,-0.29925,-0.38401002,-0.15126,,0.95220584,-2972985.0,-2972985.0,-3093429.0,11465522.0,6146883.0,1777807.0,9687715.0,0.0,0.0,9687715.0,138764.0,6625767.0
BGNE,"BeiGene, Ltd.",Healthcare,Biotechnology,USD,Cayman Islands,17647370240,,,,222239162368,15052817240.0,0.05726,-0.43525,-0.22795,-0.13196999,,4.573815,-1292563000.0,-1292563000.0,-959490000.0,5524879000.0,3174325000.0,1761645000.0,3763234000.0,0.0,0.0,3965725000.0,579772000.0,2770245000.0
BGR,BlackRock Energy and Resources ,Financial Services,Asset Management,USD,United States,350631552,3.0814584501226374,0.32452165628266105,6.810811,353489408,350631552.0,1.0,7.1192102,0.31963,0.02099,0.14970369445366608,0.88701165,113787532.0,,113787532.0,384005507.0,0.0,3963009.0,380042498.0,0.0,0.0,,0.0,380042498.0
BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,USD,United States,807472640,12.467304481391535,0.03653053011716914,,3003186688,3003186640.0,0.21843,-0.0211,-0.05287,0.03832,-0.11039165552265179,0.96053123,240885000.0,109708000.0,-44472000.0,3956850000.0,359926000.0,3116211000.0,840639000.0,0.0,0.0,2769783000.0,2555640000.0,437783000.0
BGSF,"BGSF, Inc.",Industrials,Staffing & Employment Services,USD,United States,103327696,11.421872480136582,,,,173943696.0,0.35784,-0.029949998,-0.10727,0.06041,,1.2013152,15229000.0,-7653000.0,-9490000.0,183674000.0,0.0,97758000.0,85916000.0,0.0,0.0,90284000.0,70616000.0,-14559000.0
BGT,BlackRock Floating Rate Income ,Financial Services,Asset Management,USD,United States,270911392,,-0.016444212685250263,7.2694616,361601824,361601380.0,1.0,1.17584,0.13469,0.045640003,-0.010446514079812116,0.9518583,-5946250.0,,-5946250.0,380361981.0,446093.0,95757473.0,284604508.0,0.0,0.0,375740589.0,91136081.0,284604508.0
BGX,Blackstone GSO Long Short Credi,Financial Services,Asset Management,,United States,146780864,,-0.09981070133748482,12.03125,,226461188.0,0.0,0.0,,,-0.06890025262577534,,-22603250.0,,-22603250.0,277773354.0,119676.0,113744565.0,164028789.0,0.0,0.0,243828789.0,79800000.0,164028789.0
BGXX,Bright Green Corporation,Healthcare,Drug Manufacturers—Specialty & Generic,USD,United States,51928844,,,,51807068,53457120.0,0.0,0.0,-0.66585,-0.26691,,3.3223531,-9040128.0,-9040128.0,-9574299.0,24337687.0,121724.0,8725087.0,15612600.0,0.0,0.0,15612600.0,1650000.0,-8446642.0
BGY,Blackrock Enhanced Internationa,Financial Services,Asset Management,USD,United States,533232512,,-0.12500189223270766,5.479167,539859200,533232512.0,1.0,0.0,-0.10231,0.0099599995,-0.05269615321285687,0.91066486,-66655073.0,,-66655073.0,641967152.0,0.0,9519915.0,632447237.0,0.0,0.0,,0.0,632447237.0
BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,USD,United States,507890592,11.936553916427789,0.06334032137319474,12.000731,106103120,512185592.0,0.43362,0.054580003,0.03742,0.03175,0.06558245312578966,0.08505579,42909000.0,32442000.0,20329000.0,827172000.0,118358000.0,269768000.0,557404000.0,0.0,0.0,557404000.0,122653000.0,13715000.0
BHAC,Focus Impact BH3 Acquisition Co,Financial Services,Shell Companies,USD,United States,84086976,,,21.729168,84578920,84578936.0,0.0,0.0,,-0.00636,,,-1464790.0,-1464790.0,2898549.0,53392470.0,56600.0,10385096.0,43007374.0,0.0,0.0,43007374.0,548560.0,-2278496.0
BHACU,Focus Impact BH3 Acquisition Co,Financial Services,Shell Companies,USD,United States,0,,,12.80899,83208376,491960.0,0.0,0.0,,-0.00636,,,-1464790.0,-1464790.0,2898549.0,53392470.0,56600.0,10385096.0,43007374.0,0.0,0.0,43007374.0,548560.0,-2278496.0
BHACW,Crixus BH3 Acquisition Company Warrants,Financial Services,Shell Companies,USD,United States,0,,,,,491960.0,0.0,0.0,,-0.00636,,,-1464790.0,-1464790.0,2898549.0,53392470.0,56600.0,10385096.0,43007374.0,0.0,0.0,43007374.0,548560.0,-2278496.0
BHAT,Blue Hat Interactive Entertainm,Communication Services,Electronic Gaming & Multimedia,USD,China,61318212,,,,19277516,67274592.0,0.07214,-0.16056,-0.86709,-0.18056,,1.2899262,-7966409.0,-7975916.0,-9365056.0,34276858.0,76535.0,19747519.0,12108940.0,0.0,2420399.0,14417210.0,3612516.0,4123862.0
BHB,"Bar Harbor Bankshares, Inc.",Financial Services,Banks—Regional,USD,United States,438614656,12.458577007931444,0.08026598859270805,9.275641,646909824,683290656.0,0.0,0.3076,0.12094,0.01212,0.08020186096979251,1.0851144,54845000.0,,47419000.0,3983941000.0,122816000.0,3579733000.0,404208000.0,0.0,0.0,771700000.0,367492000.0,404208000.0
BHC,Bausch Health Companies Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,USD,Canada,2996788480,19.833949580103358,0.017327322995252057,,25609598976,30702953950.0,0.70663,-0.11274,-9.83838,0.03612,-0.023481855907161175,,1548000000.0,532000000.0,-963000000.0,33796830630.0,767296590.0,33437698720.0,-878614230.0,0.0,1237746140.0,25768708450.0,27235715920.0,654653740.0
BHE,"Benchmark Electronics, Inc.",Technology,Electronic Components,USD,United States,951636288,10.781634608857598,0.09182448213881768,14.111112,1253164928,1238885288.0,0.09392,0.023459999,0.06588,0.031159999,0.06324557194823159,0.8944562,114907000.0,113760000.0,67982000.0,2333145000.0,259542000.0,1270096000.0,1063049000.0,0.0,0.0,1491280000.0,546791000.0,1007965000.0
BHF,"Brighthouse Financial, Inc.",Financial Services,Insurance—Life,USD,United States,3395791872,-15.56576672189349,,,8747791360,-73657208128.0,-0.66156995,-0.93934,-0.78458,-0.014040001,,0.8410323,4732000000.0,-107000000.0,-59000000.0,223516000000.0,80275000000.0,219382000000.0,4069000000.0,0.0,65000000.0,7226000000.0,3157000000.0,4134000000.0
BHFAM,"Brighthouse Financial, Inc. - D",Financial Services,Insurance—Life,USD,United States,0,-16.28338968723584,,1.2253152,6343964160,-77053000000.0,-0.66156995,-0.93934,-0.78458,-0.014040001,,0.24567875,4732000000.0,-107000000.0,-59000000.0,223516000000.0,80275000000.0,219382000000.0,4069000000.0,0.0,65000000.0,7226000000.0,3157000000.0,4134000000.0
BHFAN,"Brighthouse Financial, Inc. - d",Financial Services,Insurance—Life,USD,United States,0,-16.28338968723584,,1.4275517,6507686400,-77053000000.0,-0.66156995,-0.93934,-0.78458,-0.014040001,,0.28622767,4732000000.0,-107000000.0,-59000000.0,223516000000.0,80275000000.0,219382000000.0,4069000000.0,0.0,65000000.0,7226000000.0,3157000000.0,4134000000.0
BHFAO,"Brighthouse Financial, Inc. - D",Financial Services,Insurance—Life,USD,United States,0,-16.28338968723584,,1.797129,6806880768,-77053000000.0,-0.66156995,-0.93934,-0.78458,-0.014040001,,0.36032882,4732000000.0,-107000000.0,-59000000.0,223516000000.0,80275000000.0,219382000000.0,4069000000.0,0.0,65000000.0,7226000000.0,3157000000.0,4134000000.0
BHFAP,"Brighthouse Financial, Inc. - D",Financial Services,Insurance—Life,USD,United States,3622664448,-15.517822390532544,,1.7328892,6754874880,-73430335552.0,-0.66156995,-0.93934,-0.78458,-0.014040001,,0.3474486,4732000000.0,-107000000.0,-59000000.0,223516000000.0,80275000000.0,219382000000.0,4069000000.0,0.0,65000000.0,7226000000.0,3157000000.0,4134000000.0
BHG,"Bright Health Group, Inc.",Healthcare,Healthcare Plans,USD,United States,91554576,,,,1609888896,1579595576.0,0.10192,-0.57702,-1.18549,-0.070089996,,,-324626000.0,-767885000.0,-1601311000.0,2055766000.0,113586000.0,1861157000.0,-132654000.0,920417000.0,327263000.0,-132654000.0,353947000.0,81461000.0
BHIL,"Benson Hill, Inc.",Basic Materials,Agricultural Inputs,USD,United States,32152882,,,,162887888,162887882.0,0.03821,-0.28748,-0.57348996,-0.13108,,0.26649398,-94300000.0,-78215000.0,-131071000.0,352519000.0,65565000.0,232045000.0,120474000.0,0.0,0.0,194070000.0,196300000.0,93797000.0
BHK,Blackrock Core Bond Trust Black,Financial Services,Asset Management,USD,United States,588176512,,-0.22680204177718605,,975517888,895885806.0,1.0,0.0,-0.2855,0.02106,-0.17207925957057613,1.0001838,-203188730.0,,-203188730.0,962054265.0,0.0,371661412.0,590392853.0,0.0,0.0,898102147.0,307709294.0,590392853.0
BHLB,"Berkshire Hills Bancorp, Inc.",Financial Services,Banks—Regional,USD,United States,1060749184,11.622715071429827,0.08603841648481364,10.515152,1360328320,1322874184.0,0.0,0.24615,0.107259996,0.00866,0.06050451080695894,1.0989459,113818000.0,,101548000.0,12139953000.0,663470000.0,11188944000.0,951009000.0,0.0,0.0,1876604000.0,925595000.0,951009000.0
BHM,"Bluerock Homes Trust, Inc.",Real Estate,REIT—Residential,USD,United States,55519224,,,,463118272,463714224.0,0.52044,-0.07639,-0.02456,-0.00374,,0.35776788,-13895000.0,-3420000.0,-3962000.0,670674000.0,89435000.0,185041000.0,155078000.0,0.0,330555000.0,252153000.0,167075000.0,34965000.0
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,USD,Australia,167175831552,8.313468668397322,0.12901364493116793,12.945098,349995270144,182538831552.0,0.79793,0.23847,0.29444,0.13732,0.5147203462068061,7.5142264,21957000000.0,23550000000.0,12921000000.0,101296000000.0,12457000000.0,52766000000.0,43055000000.0,0.0,5475000000.0,55729000000.0,22345000000.0,4308000000.0
BHR,Braemar Hotels & Resorts Inc.,Real Estate,REIT—Hotel & Motel,USD,United States,211562240,26.683144439208295,0.04097153150785612,,1759277184,1811892240.0,0.27995002,-0.0150999995,-0.01706,0.01887,0.0780549147595245,0.48123193,67904000.0,74236000.0,-11070000.0,2267627000.0,149496000.0,1416426000.0,831343000.0,490778000.0,19858000.0,2010063000.0,1239190000.0,123330000.0
BHRB,Burke & Herbert Financial Servi,Financial Services,Banks—Regional,USD,United States,447208352,13.467644735080977,0.07425203290336031,14.436451,714694336,704344352.0,0.0,0.26321,0.11768,0.00874,0.09655711009936525,1.6513057,52299000.0,,30967000.0,3585188000.0,41864000.0,3314369000.0,270819000.0,0.0,0.0,569819000.0,299000000.0,270819000.0
BHV,BlackRock Virginia Municipal Bo,Financial Services,Asset Management,USD,United States,17539262,,-0.046268875727015636,,31156140,17541576.0,1.0,-2.45537,,,-0.02033524189479399,0.8491959,-811629.0,,-811629.0,34650209.0,0.0,14693992.0,19956217.0,0.0,0.0,19958531.0,2314.0,19956217.0
BHVN,Biohaven Ltd.,Healthcare,Biotechnology,USD,United States,3417153024,,,,3208122368,3208124024.0,0.0,0.0,-2.38079,-1.12743,,10.040075,-495752000.0,-495752000.0,-464519000.0,382736000.0,240596000.0,92730000.0,290006000.0,0.0,0.0,290006000.0,31567000.0,248393000.0
BIAF,"bioAffinity Technologies, Inc.",Healthcare,Diagnostics & Research,USD,United States,14533676,,,,11710557,11710552.0,0.76298,0.0,-0.7389,-0.37390998,,2.0151515,-7254566.0,-7149885.0,-7238430.0,10189464.0,4509236.0,3195555.0,6993909.0,0.0,0.0,6993909.0,1686112.0,4051621.0
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,CNY,China,41304883200,9.930588944804638,0.15264330968160608,19.691668,246984097792,29318550864.199997,0.51862997,0.1708,0.096470006,0.033940002,0.025320283654424205,0.1714299,2952347642.94,4475280638.98,3178362003.98,57630016672.28,26817052601.14,21076540204.079998,33990064208.34,0.0,2563412259.86,42217716028.78,12267308005.48,148816000000.0
BIG,"Big Lots, Inc.",Consumer Defensive,Discount Stores,USD,United States,212404688,,,,2617232384,2610222688.0,0.3524,-0.09594,-0.84648,-0.06863,,0.6781084,-576358000.0,-371630000.0,-463630000.0,3625489000.0,46594000.0,3312286000.0,313203000.0,0.0,0.0,846203000.0,2444412000.0,401511000.0
BIGC,"BigCommerce Holdings, Inc. - Se",Technology,Software—Application,USD,United States,636110720,,,,721163776,721163720.0,0.75224996,-0.31738,-2.22375,-0.10193,,32.030647,-74803000.0,-89328000.0,-94475000.0,435976000.0,265369000.0,416101000.0,19875000.0,0.0,0.0,359269000.0,350422000.0,274477000.0
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers—General,USD,United States,37366296576,22.498289382196752,0.04444782369949049,25.634193,42789523456,42789496576.0,0.75123,0.14628,0.10732,0.04859,0.505905197637921,2.5799093,1901900000.0,1901900000.0,1461800000.0,28193200000.0,2287900000.0,13713500000.0,14479700000.0,0.0,-4100000.0,21266100000.0,7715200000.0,3431800000.0
BILI,Bilibili Inc.,Communication Services,Electronic Gaming & Multimedia,CNY,China,4762740224,,,,-2338759936,3789385122.29758,0.22541,-0.22492,-0.31307,-0.088120006,,0.29772425,-853403167.25498,-661600818.7691799,-703910090.24322,4752363169.22886,2034928431.654,2582650119.9582,2167950221.379,0.0,1762827.89166,2599297507.76448,1059810502.05992,4057963000.0
BILL,"BILL Holdings, Inc.",Technology,Software—Application,USD,United States,8006700032,,,,7271535104,7271558032.0,0.85809,-0.14993,-0.04162,-0.01753,,1.9453738,-264726000.0,-264726000.0,-169946000.0,9620383000.0,2646638000.0,5502270000.0,4118113000.0,0.0,0.0,5824607000.0,1911496000.0,2981617000.0
BIMI,BIMI International Medical Inc.,Healthcare,Pharmaceutical Retailers,USD,United States,24454054,,,,29888914,29364782.0,0.40303,-0.83204,-1.03778,-0.13005,,1.6168582,-3294427.0,-10651443.0,-14755477.0,35040949.0,994131.0,24899603.0,8706561.0,0.0,1434785.0,8730935.0,4470074.0,4208695.0
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Devices,USD,United States,9225640960,23.979789394405078,,,8867439616,8660276960.0,0.53768003,-0.05856,-0.01889,0.020450002,,1.09562,361149000.0,-138453000.0,-159298000.0,11895943000.0,1764553000.0,3479745000.0,8416198000.0,0.0,0.0,9614911000.0,1199189000.0,2588594000.0
BIO-B,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Devices,USD,United States,9225624576,23.97974402808813,,,8894253056,8660260576.0,0.53768003,-0.05856,-0.01889,0.020450002,,1.0988059,361149000.0,-138453000.0,-159298000.0,11895943000.0,1764553000.0,3479745000.0,8416198000.0,0.0,0.0,9614911000.0,1199189000.0,2588594000.0
BIOL,"Biolase, Inc.",Healthcare,Medical Devices,USD,United States,3723331,,,,16225487,16568331.0,0.33778,-0.50611997,-2.54959,-0.31381,,7.414966,-21287000.0,-21814000.0,-25167000.0,38745000.0,7809000.0,32861000.0,5884000.0,5552000.0,0.0,17191000.0,15102000.0,8000000.0
BIOR,"Biora Therapeutics, Inc.",Healthcare,Biotechnology,USD,United States,36732556,,,,102780960,106554556.0,1.0,0.0,,-0.86797994,,,-67575000.0,-111247000.0,-122424000.0,34703000.0,12569000.0,153489000.0,-118786000.0,0.0,0.0,-38408000.0,82391000.0,-50297000.0
BIOX,Bioceres Crop Solutions Corp.,Basic Materials,Agricultural Inputs,USD,Argentina,837161984,26.24607091619312,0.0355151715802537,60.545452,1067792896,1067361984.0,0.41719002,0.03349,0.04196,0.03164,0.3852392682926829,2.800084,40667496.0,37907544.0,11589132.0,840700000.0,43400000.0,507600000.0,299400000.0,0.0,33700000.0,425100000.0,239900000.0,84200000.0
BIP,Brookfield Infrastructure Partn,Utilities,Utilities—Diversified,USD,Bermuda,14002932736,22.77527481210799,0.0512830136319627,97.741936,88090583040,83516932736.0,0.24441,0.01206,0.0497,0.02701,-0.12965429557425684,2.595956,3667000000.0,4283000000.0,435000000.0,97738000000.0,2250000000.0,63752000000.0,0.0,0.0,27646000000.0,44498000000.0,44118000000.0,-3281000000.0
BIPC,Brookfield Infrastructure Corpo,Utilities,Utilities—Regulated Gas,USD,United States,4590092800,14.53537627118644,0.11140752411727538,4.5306387,20958377984,20582092800.0,0.71222,0.43455002,0.96426004,0.05388,-0.24411796018311507,,1416000000.0,2293000000.0,903000000.0,23614000000.0,340000000.0,19644000000.0,-315000000.0,0.0,4285000000.0,10394000000.0,12047000000.0,-3683000000.0
BIP-PA,Brookfield Infrastructure Partn,Utilities,Utilities—Diversified,USD,Bermuda,0,18.95664030542678,0.06161348793048882,14.020356,81727029248,69514000000.0,0.24441,0.01206,0.0497,0.02701,-0.12965429557425684,1.4162098,3667000000.0,4283000000.0,435000000.0,97738000000.0,2250000000.0,63752000000.0,0.0,0.0,27646000000.0,44498000000.0,44118000000.0,-3281000000.0
BIP-PB,Brookfield Infrastructure Partn,Utilities,Utilities—Diversified,USD,Bermuda,0,18.95664030542678,0.06161348793048882,13.630195,81514455040,69514000000.0,0.24441,0.01206,0.0497,0.02701,-0.12965429557425684,1.3767991,3667000000.0,4283000000.0,435000000.0,97738000000.0,2250000000.0,63752000000.0,0.0,0.0,27646000000.0,44498000000.0,44118000000.0,-3281000000.0
BIRD,"Allbirds, Inc.",Consumer Cyclical,Apparel Retail,USD,United States,168137200,,,,142655664,142656200.0,0.42501,-0.45273998,-0.42389,-0.17639999,,0.70967746,-111993000.0,-111993000.0,-120544000.0,380052000.0,132483000.0,143673000.0,236379000.0,0.0,0.0,236379000.0,107002000.0,184505000.0
BIT,BlackRock Multi-Sector Income T,Financial Services,Asset Management,,United States,568146048,,-0.08151481198463177,Infinity,,848102453.0,0.0,0.0,,,-0.06223136589993412,,-69132912.0,,-69132912.0,908720998.0,57508.0,353270294.0,555450704.0,0.0,0.0,835464617.0,280013913.0,555450704.0
BITE,Bite Acquisition Corp.,Financial Services,Shell Companies,USD,United States,90292712,,,,91136752,91136775.0,0.0,0.0,,-0.01644,,,-3046990.0,-3046990.0,-651287.0,30376867.0,720.0,3760076.0,26616791.0,0.0,0.0,26616791.0,844783.0,-3401814.0
BITF,Bitfarms Ltd.,Financial Services,Capital Markets,USD,Canada,877912576,,,,734828480,840631576.0,-0.27794,-0.49941003,-0.2307,-0.1342,,2.6280193,-77395000.0,-71287000.0,-62919000.0,332797000.0,63584000.0,45297000.0,287500000.0,0.0,0.0,287608000.0,26303000.0,54047000.0
BIVI,BioVie Inc.,Healthcare,Biotechnology,USD,United States,48310656,,,,39451932,39481225.0,0.0,0.0,-7.48407,-1.26349,,6.243902,-47121929.0,-46302164.0,-50550568.0,23760167.0,21214670.0,16212239.0,7547928.0,0.0,0.0,10517865.0,12385239.0,9551876.0
BJ,"BJ's Wholesale Club Holdings, I",Consumer Defensive,Discount Stores,USD,United States,8701775872,14.81633407924081,0.06622635785989595,17.44385,11765815296,11765813872.0,0.18333,0.025980001,0.44167998,0.07314,-1.54814053938067,6.4332905,794111000.0,779207000.0,507650000.0,6837244000.0,33551000.0,5483548000.0,1353696000.0,0.0,0.0,1752051000.0,3097589000.0,-738598000.0
BJDX,"Bluejay Diagnostics, Inc.",Healthcare,Medical Devices,USD,United States,2132114,,,,-3183257,-2556014.0,0.0,0.0,-1.05522,-0.5416,,0.28521514,-10378105.0,-10357277.0,-10037400.0,8246608.0,5076937.0,3033453.0,5213155.0,0.0,0.0,5213155.0,388809.0,3727602.0
BJRI,"BJ's Restaurants, Inc.",Consumer Cyclical,Restaurants,USD,United States,754040640,30.150968633187063,0.02165951708103503,49.92308,1256419584,742075640.0,0.12985,0.0115,0.04449,0.012949999,,2.10441,24612000.0,16073000.0,15570000.0,1037136000.0,11965000.0,676166000.0,360970000.0,0.0,0.0,360970000.0,0.0,
